f,S21
763,0.930562132
764,0.930482795
765,0.93040346
766,0.930324127
767,0.930244796
768,0.930165466
769,0.930086139
770,0.930006814
771,0.929927492
772,0.929848172
773,0.929768856
774,0.929689543
775,0.929610234
776,0.929530928
777,0.929451626
778,0.929372328
779,0.929293035
780,0.929213747
781,0.929134464
782,0.929055185
783,0.928975913
784,0.928896646
785,0.928817385
786,0.928738131
787,0.928658883
788,0.928579642
789,0.928500408
790,0.928421182
791,0.928341964
792,0.928262754
793,0.928183552
794,0.928104359
795,0.928025175
796,0.927946
797,0.927866836
798,0.927787681
799,0.927708536
800,0.927629403
801,0.92755028
802,0.927471169
803,0.92739207
804,0.927312982
805,0.927233908
806,0.927154846
807,0.927075797
808,0.926996762
809,0.926917741
810,0.926838734
811,0.926759742
812,0.926680765
813,0.926601804
814,0.926522859
815,0.926443929
816,0.926365017
817,0.926286122
818,0.926207244
819,0.926128384
820,0.926049542
821,0.925970719
822,0.925891916
823,0.925813132
824,0.925734368
825,0.925655624
826,0.925576901
827,0.9254982
828,0.92541952
829,0.925340863
830,0.925262228
831,0.925183617
832,0.925105029
833,0.925026465
834,0.924947925
835,0.92486941
836,0.924790921
837,0.924712458
838,0.924634021
839,0.924555611
840,0.924477228
841,0.924398872
842,0.924320545
843,0.924242247
844,0.924163978
845,0.924085739
846,0.92400753
847,0.923929351
848,0.923851204
849,0.923773088
850,0.923695005
851,0.923616954
852,0.923538936
853,0.923460952
854,0.923383003
855,0.923305088
856,0.923227208
857,0.923149364
858,0.923071556
859,0.922993785
860,0.922916052
861,0.922838356
862,0.922760698
863,0.92268308
864,0.922605501
865,0.922527962
866,0.922450463
867,0.922373006
868,0.92229559
869,0.922218216
870,0.922140885
871,0.922063597
872,0.921986353
873,0.921909153
874,0.921831998
875,0.921754889
876,0.921677825
877,0.921600808
878,0.921523838
879,0.921446916
880,0.921370042
881,0.921293217
882,0.921216442
883,0.921139716
884,0.921063041
885,0.920986416
886,0.920909844
887,0.920833323
888,0.920756856
889,0.920680442
890,0.920604082
891,0.920527776
892,0.920451525
893,0.920375331
894,0.920299192
895,0.920223111
896,0.920147087
897,0.92007112
898,0.919995213
899,0.919919365
900,0.919843577
901,0.919767849
902,0.919692182
903,0.919616577
904,0.919541034
905,0.919465553
906,0.919390137
907,0.919314784
908,0.919239496
909,0.919164273
910,0.919089116
911,0.919014025
912,0.918939002
913,0.918864046
914,0.918789158
915,0.91871434
