f,S21
754,0.670298972
755,0.669998876
756,0.66969888
757,0.669399035
758,0.669099303
759,0.668799908
760,0.668500963
761,0.668202352
762,0.667903994
763,0.667605757
764,0.667307639
765,0.667009846
766,0.666712332
767,0.666414963
768,0.666117634
769,0.66582033
770,0.665523087
771,0.665225975
772,0.66492896
773,0.66463228
774,0.66433596
775,0.664039952
776,0.66374418
777,0.663448476
778,0.663152855
779,0.662857554
780,0.662562443
781,0.662267442
782,0.661972441
783,0.661677449
784,0.661382492
785,0.661087651
786,0.660792926
787,0.660498554
788,0.660204517
789,0.659910742
790,0.659617168
791,0.659323729
792,0.659030356
793,0.658737259
794,0.658444354
795,0.658151493
796,0.657858684
797,0.657565838
798,0.657273053
799,0.656980399
800,0.656687916
801,0.656395795
802,0.656103966
803,0.655812421
804,0.655521146
805,0.655229983
806,0.654938936
807,0.654648198
808,0.654357566
809,0.654067086
810,0.653776605
811,0.65348615
812,0.653195764
813,0.652905549
814,0.652615566
815,0.652325941
816,0.652036643
817,0.651747664
818,0.651458946
819,0.651170404
820,0.65088207
821,0.650593971
822,0.650306079
823,0.650018313
824,0.649730607
825,0.649442921
826,0.649155392
827,0.648868009
828,0.648580977
829,0.648294267
830,0.648007905
831,0.647721883
832,0.647436157
833,0.647150649
834,0.646865361
835,0.646580347
836,0.646295558
837,0.646010872
838,0.645726326
839,0.645441786
840,0.645157482
841,0.644873302
842,0.644589548
843,0.644306076
844,0.644022955
845,0.643740202
846,0.64345772
847,0.643175477
848,0.642893505
849,0.64261177
850,0.642330219
851,0.642048829
852,0.641767546
853,0.641486328
854,0.64120531
855,0.640924473
856,0.640644049
857,0.640363866
858,0.640084024
859,0.639804551
860,0.639525284
861,0.639246322
862,0.638967567
863,0.638689008
864,0.638410628
865,0.638132377
866,0.63785423
867,0.637576137
868,0.637298195
869,0.637020534
870,0.636743156
871,0.636466037
872,0.636189212
873,0.635912698
874,0.635636402
875,0.635360399
876,0.635084484
877,0.634808833
878,0.634533254
879,0.634257773
880,0.633982356
881,0.63370702
882,0.633431834
883,0.63315684
884,0.632882126
885,0.632607642
886,0.632333387
887,0.632059415
888,0.631785657
889,0.631512114
890,0.631238687
891,0.630965441
892,0.630692214
893,0.6304191
894,0.630146049
895,0.629873011
896,0.629600062
897,0.629327454
898,0.629055018
899,0.628782685
900,0.628510628
901,0.628238821
902,0.627967203
903,0.627695779
904,0.627424489
905,0.627153259
906,0.626882111
907,0.626611032
908,0.626340025
909,0.626069022
910,0.625798182
911,0.625527591
912,0.625257141
913,0.624986926
914,0.624716866
915,0.62444696
916,0.624177367
917,0.623907941
918,0.623638615
919,0.623369381
920,0.623100161
921,0.622831047
922,0.62256205
923,0.622293116
924,0.622024317
925,0.62175578
926,0.62148744
927,0.62121927
928,0.620951272
929,0.620683495
930,0.620415987
931,0.620148604
932,0.619881375
933,0.619614273
934,0.619347212
935,0.619080248
936,0.618813385
937,0.618546672
938,0.61828021
939,0.618013936
940,0.617747868
941,0.617482009
942,0.617216355
943,0.616950935
944,0.616685749
945,0.616420769
946,0.61615594
947,0.615891212
948,0.615626585
949,0.615362068
950,0.6150977
951,0.614833462
952,0.614569471
953,0.614305825
954,0.614042434
955,0.613779158
956,0.613516062
957,0.613253311
958,0.612990827
959,0.612728482
960,0.61246628
961,0.612204215
962,0.611942235
963,0.611680362
964,0.61141867
965,0.611157164
966,0.610895964
967,0.610635083
968,0.610374446
969,0.610113974
970,0.60985369
971,0.609593683
972,0.609333916
973,0.609074342
974,0.608814918
975,0.608555603
976,0.608296368
977,0.608037271
978,0.607778351
979,0.60751961
980,0.607261181
981,0.607003067
982,0.606745164
983,0.606487391
984,0.606229765
985,0.605972429
986,0.605715359
987,0.605458465
988,0.605201677
989,0.604944983
990,0.604688369
991,0.604431877
992,0.604175535
993,0.603919365
994,0.603663478
995,0.603407849
996,0.603152447
997,0.602897223
998,0.602642123
999,0.602387233
1000,0.602132537
1001,0.601878006
1002,0.601623589
1003,0.601369244
1004,0.601114941
1005,0.600860717
1006,0.60060664
1007,0.600352752
1008,0.600099145
1009,0.599845767
1010,0.599592584
1011,0.599339529
1012,0.599086573
1013,0.598833811
1014,0.598581213
1015,0.598328713
1016,0.598076287
1017,0.597823912
1018,0.597571595
1019,0.597319397
1020,0.597067328
1021,0.596815413
1022,0.596563735
1023,0.59631227
1024,0.596060993
1025,0.595809858
1026,0.595558814
1027,0.595307952
1028,0.595057238
1029,0.594806621
1030,0.594556079
1031,0.594305566
1032,0.594055099
1033,0.593804708
1034,0.593554418
1035,0.593304301
1036,0.593054399
1037,0.592804722
1038,0.592555243
1039,0.59230595
1040,0.592056785
1041,0.591807784
1042,0.5915589
1043,0.59131006
1044,0.591061275
1045,0.590812536
1046,0.590563887
1047,0.590315337
1048,0.590066913
1049,0.589818671
1050,0.589570678
1051,0.589322902
1052,0.58907533
1053,0.588827898
1054,0.588580596
1055,0.58833347
1056,0.588086498
1057,0.58783963
1058,0.58759286
1059,0.587346151
1060,0.587099513
1061,0.586853008
1062,0.586606642
1063,0.586360464
1064,0.586114469
1065,0.58586869
1066,0.58562315
1067,0.585377845
1068,0.585132721
1069,0.584887739
1070,0.584642855
1071,0.584398086
1072,0.584153484
1073,0.583908999
1074,0.583664549
1075,0.583420207
1076,0.583176051
1077,0.582932145
1078,0.582688477
1079,0.582445029
1080,0.582201813
1081,0.581958782
1082,0.581715897
1083,0.581473192
1084,0.581230653
1085,0.580988228
1086,0.58074593
1087,0.580503756
1088,0.580261697
1089,0.580019791
1090,0.579778045
1091,0.579536465
1092,0.579295108
1093,0.57905407
1094,0.578813339
1095,0.578572767
1096,0.578332228
1097,0.578091776
1098,0.577851547
1099,0.577611547
1100,0.577371636
1101,0.577131749
1102,0.576891991
1103,0.576652429
1104,0.576413013
1105,0.576173798
1106,0.57593486
1107,0.575696129
1108,0.575457571
1109,0.575219205
1110,0.574981002
1111,0.57474295
1112,0.574505023
1113,0.574267185
1114,0.57402946
1115,0.573791802
1116,0.573554213
1117,0.573316744
1118,0.573079488
1119,0.572842518
1120,0.57260582
1121,0.572369298
1122,0.572132794
1123,0.571896354
1124,0.571660186
1125,0.571424252
1126,0.571188325
1127,0.570952404
1128,0.570716701
1129,0.570481131
1130,0.570245444
1131,0.570009892
1132,0.569774722
1133,0.56953969
1134,0.569304681
1135,0.569069908
1136,0.568835343
1137,0.568600887
1138,0.568366587
1139,0.568132344
1140,0.567898179
1141,0.567664117
1142,0.567430124
1143,0.567196209
1144,0.566962426
1145,0.566728774
1146,0.566495255
1147,0.566261805
1148,0.5660285
1149,0.56579545
1150,0.565562636
1151,0.565329899
1152,0.565097147
1153,0.564864575
1154,0.564632252
1155,0.564399871
1156,0.564167255
1157,0.563934884
1158,0.563702965
1159,0.563471022
1160,0.563238969
1161,0.563007279
1162,0.562775788
1163,0.562544333
1164,0.562313141
1165,0.562082008
1166,0.561850941
1167,0.561620125
1168,0.561389255
1169,0.561158397
1170,0.560927768
1171,0.560697166
1172,0.560466672
1173,0.560236393
1174,0.56000628
1175,0.559776292
1176,0.559546447
1177,0.559316816
1178,0.559087351
1179,0.558858005
1180,0.558628682
1181,0.558399454
1182,0.558170483
1183,0.557941664
1184,0.557712691
1185,0.557483642
1186,0.557255056
1187,0.557026884
1188,0.556798581
1189,0.55657035
1190,0.556342521
1191,0.556114698
1192,0.555887042
1193,0.555659841
1194,0.555432372
1195,0.55520499
1196,0.55497817
1197,0.554750998
1198,0.554523919
1199,0.554297304
1200,0.554070575
